filename	read_id	barcode
FAQ1234_pass_77db98_1.pod5	4a76a8f3-4b4b-463d-bc65-e782d36b0d8f	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	0e05ffed-4ef6-4b2d-96ce-a98ed7e0b5ae	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	f8cf7a12-e98e-4f7a-b1b4-5bc083e01930	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	605860f6-ff8c-4e18-beff-dc91d5e3c5a0	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	7e51b465-6b29-44a3-8321-50ad38cfbc29	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	87ca530e-205d-4100-9080-e491d1224504	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	57ff75b5-4e80-444a-a381-18017ac2c4b5	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	d6fe95a5-8097-4da7-9012-976d80893bc4	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	6088d97d-06b9-4cc1-a1b6-580d34d3d6d0	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	b03d71a7-4c90-426e-80a8-ee66f9d5c4d8	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	eb114e0b-12bf-4cae-95f4-4e439978db7d	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	58d2b6f8-ec5b-4821-8d12-cc036620f465	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	d80ec94c-ef16-42c3-b65a-380835b21d65	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	50a5b85e-9d9c-4bba-83db-657ad3f180cc	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	6f5d3aca-3a08-4967-b749-ae3adf24fdc7	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	395024e7-82c7-4fa3-86a3-da53fc9dd836	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	b31f4b54-afef-49db-80d6-b53e8253478a	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	82c77563-a43b-4bc1-ac34-9d556979f884	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	fc785706-9d65-4af7-9118-4111877ed7ea	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	663a16f0-54ed-45a1-87b0-cfaf68e73209	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	b0d8d973-b3f5-404d-95b0-ac652e7704e6	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	069074d6-f30e-420b-a697-d573093b34a8	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	9db053b0-6819-42ac-b9a0-db06d10570fc	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	84e55405-8332-4947-86c9-ccf6a2e18538	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	10647c7d-b79a-47af-b77b-08dfe872782a	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	c73722d4-62fe-403b-aa45-eb23eacf667b	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	666b97f0-9481-460f-a12a-4e0d0a623049	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	b514fdae-63ed-4de0-9bf5-a9978735354e	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	b5835e00-def0-4237-8154-21bde0f0b2b7	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	35fc4377-fbcf-49d0-b68e-af5530b8e384	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	9689f24d-011e-4dcd-9d07-a6d7513c99d1	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	450b9f81-6370-4c51-a776-099689a12fc3	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	ff80be47-bf86-408e-8a4b-db253dbd2fe8	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	a9407278-de99-4144-92f2-7aa82ec6b92f	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	01a393c6-a07f-4622-837b-c28e91dca3a2	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	d29839d0-d248-47ed-a5af-21d806bd4d99	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	0ead8f34-a6e3-4688-83cc-16a4c2e91a33	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	77c53d4b-2269-4d48-ad86-260ee63cfd94	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	99298807-47e8-491b-9aa7-88a52901a854	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	893a71bd-e777-4565-ae27-ab76bd3b691e	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	f3da3d1f-af5c-4d6c-ada2-b0f728caa240	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	c5bebdee-514b-40d1-bf99-a8b317fbd326	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	76ed50b1-2062-4d5b-a36a-b94c6491612e	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	2fc9f70b-5199-4625-ba48-159d5acc0884	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	5df22d8e-ecdc-4e97-8adf-723792a3e8c0	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	d2505470-c271-4824-b80a-b1b2dce58eff	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	3f91a9e1-03c9-4eb9-8d0e-c5e9831de0fd	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	159ccf95-f4e5-4e06-b98d-89102b3a30a4	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	34d9a3d6-1bb7-483f-ad5b-dccb6ef0eecc	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	84dcfc74-1058-442d-886d-b6e1a29a83e4	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	87300156-5f77-4689-8e2e-39638be09c8f	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	01fc699c-ebf5-4633-a9f8-7f255778c8e5	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	063401ea-ff2f-4f5b-befd-b4d728f3159b	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	c95f20af-2ec3-4ec1-acb1-1f2d8fc93287	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	12cb99d4-8d86-4dff-a886-daeb5bc957e9	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	ab025024-82e3-40a4-9fed-2781974c2463	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	ab3165da-5433-4b4d-8a0a-f78007879bdc	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	9ee95109-fe44-49e4-923e-58650ac252f4	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	827be073-0ce2-49ae-bed1-b036ce9fcf40	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	0ee8c313-6df5-4d74-a8d8-cbf990fbbf67	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	d0ffb8a8-85af-4d2e-b5a5-d5b7df5929a4	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	e9d34fda-e39f-4ac6-966c-e9cb50b143a1	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	82bbca28-7224-4589-b88c-44312224ad72	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	00cca592-14d5-47d8-bf78-9597055213ae	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	abbda151-8b71-4926-8556-7cccba63dcd5	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	04e6d436-92cd-448d-b006-1245f13a243c	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	7990d2fc-51b3-47fb-9d63-12d1d4625d6f	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	4cee4f7d-8456-4de9-a910-685a2b8c1640	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	1cb4d135-f723-4139-8a9d-07824240e8ea	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	9eb533bd-76a6-4f70-b7f8-1b9ec147e941	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	e3c2f515-ca7d-4887-8267-21e32a43145f	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	5532557f-ac5b-49a8-beb5-a5aebde3867b	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	dd5bd1b5-e207-4bca-bdcf-e756ad9e439a	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	03eba13d-4612-4399-86d1-a76e4888687a	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	e86137e9-ef39-40b8-b5ff-8d8fa151cd92	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	997f8d8a-7739-4a2f-b859-8a2ed4e88e1b	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	0c12caea-f92d-478d-98fc-5742414ccc95	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	bac7c653-1d10-43e7-9307-fa8882800b48	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	1a887a69-777c-4a7c-8bb1-6275a4faccef	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	0e1cd9c2-52f3-4104-b88f-81350acc4d08	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	af26bc05-b74f-4df4-a622-7e50efd25ef7	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	90fb0740-a234-4be0-89b7-5f39293d6ca6	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	d87ece8a-7f9f-4067-8556-33e6ddd0a1fb	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	40a02105-4f32-4d48-97f6-b0e6e702efe0	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	d594e164-c935-4bdb-a6e2-2fea6c5fec0e	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	9db4cc8f-3dd9-4fda-bf5a-80445abb61c6	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	2905a240-aef1-45ba-9716-2bdf4f426325	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	33c5fd05-5ee0-4200-a4e0-726cae0b676c	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	54dde393-64da-4937-ab85-d9569ffc93e4	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	8cf16a54-2ba8-4c69-8767-a9d575e0926c	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	f5684a03-45b0-4e1c-b1c8-baec6c727d8f	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	cd4c5e79-65e7-4b19-83b8-b6fbb200287d	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	6d221d85-338b-4225-b33a-1e515c1510cf	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	c051a475-c465-4b74-9fcb-a1aa019980d6	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	70bf5809-0e59-4051-8377-fd1f3fbcfc01	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	30178b5d-e610-4c24-b817-e4c5b7ff879d	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	84526d76-1fb5-418f-8947-e2ff053e2ae6	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	99b2dec8-493f-449c-bcab-5a174efb041c	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	a33ad005-cedd-4115-b824-f907855f2788	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	097acc90-51fb-442c-80f9-e91ebc522e6d	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	d0a84efc-e9a1-4655-a5fd-95b05dcd01ce	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	7cd31943-d158-4bfe-810a-5c74c6dfdab1	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	1e1e4926-530a-4acc-9186-a4d4b00b8199	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	e777b0c3-c9f0-4202-9f08-601940fcb1bd	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	29edec4d-84f4-4dc1-abae-715eac57c596	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	78a7e07e-10c9-45e5-b659-65f0a1541021	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	68c9ca39-d12e-44d5-887a-599c4ce5c192	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	62f58bbd-f202-4657-bf6d-e4a2bc11a82f	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	bb6975bc-d7e2-4c78-b283-a68887c80a89	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	51954eed-e0b0-46ce-959f-f21c65f6375d	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	f7dc1871-e893-4e2c-9e89-39b5b0decc47	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	460bcd10-0b35-4122-a4b7-66add0811ae9	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	4e97765e-54d1-4917-aa53-065c02d05c11	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	704fb53e-69c8-4d56-a5de-cd6d5835361b	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	f669e9ab-8e9f-408b-baee-f625ae8eefcf	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	4324ef33-04e7-4a6e-98c8-1a0116ab2961	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	3d6da001-e85c-410b-94d6-900fd6a6d9c6	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	71ac3a46-6932-4733-b023-95ead15243c5	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	a20d79ce-3e7b-4ecd-bb95-b61bf61fe79f	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	96b416b2-b2a6-44fb-ad8a-e254cf1d9471	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	5e92f0fe-791c-4cb2-ac46-d902810c1bac	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	0fbf6963-642b-4eac-9d09-3a6d06e0e21e	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	eaa9619c-a013-4533-aedd-f8304a730194	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	6c76b950-c2e4-47fb-b9ee-342d14b7e9db	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	056a7b39-8481-4b17-aa7a-2a3ca63f8ed9	EXP-NBD104_barcode01
FAQ1234_pass_77db98_1.pod5	ecc859c8-44f4-453d-a36f-c54afbf38a18	EXP-NBD104_barcode01
